Time,Humidity,Temperature,Voltage,FanStatus
2019-10-02 06:56:03.751454,55.599998474121094,31.399999618530273,12.60,0
2019-10-02 07:06:04.379190,55.599998474121094,31.5,12.62,0
2019-10-02 07:16:05.007058,55.70000076293945,31.5,12.57,0
2019-10-02 07:26:05.634840,55.79999923706055,31.5,12.62,0
2019-10-02 07:36:06.262999,55.900001525878906,31.5,12.60,0
2019-10-02 07:46:06.890745,56.099998474121094,31.399999618530273,12.57,0
2019-10-02 07:56:07.513150,56.20000076293945,31.5,12.60,0
2019-10-02 08:06:08.140948,55.900001525878906,31.399999618530273,12.62,0
2019-10-02 08:16:08.713229,55.79999923706055,31.5,12.62,0
2019-10-02 08:26:09.340978,55.400001525878906,31.399999618530273,12.60,0
2019-10-02 08:36:09.913169,55.099998474121094,31.399999618530273,12.62,0
2019-10-02 08:46:10.540883,55.0,31.399999618530273,12.62,0
2019-10-02 08:56:11.113075,54.70000076293945,31.399999618530273,12.62,0
2019-10-02 09:06:11.673156,53.900001525878906,31.399999618530273,12.62,0
2019-10-02 09:16:12.300837,53.70000076293945,31.399999618530273,12.62,0
2019-10-02 09:26:12.928441,53.20000076293945,31.399999618530273,12.60,0
2019-10-02 09:36:13.513244,53.099998474121094,31.299999237060547,12.62,0
2019-10-02 09:46:14.140922,53.20000076293945,31.200000762939453,12.62,0
2019-10-02 09:56:14.713156,52.70000076293945,31.200000762939453,12.62,0
2019-10-02 10:06:17.839582,52.099998474121094,31.200000762939453,12.62,0
2019-10-02 10:16:18.456311,52.20000076293945,31.200000762939453,12.62,0
2019-10-02 10:26:18.987905,51.79999923706055,31.200000762939453,12.62,0
2019-10-02 10:36:19.542993,51.5,31.299999237060547,12.60,0
2019-10-02 10:46:20.084732,51.29999923706055,31.299999237060547,12.60,0
2019-10-02 10:56:20.629227,51.400001525878906,31.399999618530273,12.62,0
2019-10-02 11:06:23.696583,49.099998474121094,31.700000762939453,12.60,0
2019-10-02 11:16:24.324389,49.099998474121094,31.600000381469727,12.62,0
2019-10-02 11:26:24.864117,48.70000076293945,31.700000762939453,12.60,0
2019-10-02 11:36:25.463273,48.599998474121094,31.700000762939453,12.60,0
2019-10-02 11:46:25.993322,47.70000076293945,31.600000381469727,12.62,0
2019-10-02 11:56:29.098573,47.70000076293945,31.5,12.62,0
2019-10-02 12:06:29.726400,47.599998474121094,31.5,12.62,0
2019-10-02 12:16:30.354141,46.79999923706055,31.299999237060547,12.62,0
2019-10-02 12:26:30.982063,47.29999923706055,31.299999237060547,12.62,0
2019-10-02 12:36:31.593162,47.29999923706055,31.200000762939453,12.62,0
2019-10-02 12:46:32.220892,46.70000076293945,31.100000381469727,12.62,0
2019-10-02 12:56:32.793165,46.29999923706055,31.200000762939453,12.60,0
2019-10-02 13:06:33.357671,46.400001525878906,31.200000762939453,12.62,0
2019-10-02 13:16:33.894880,45.900001525878906,31.299999237060547,12.62,0
2019-10-02 13:26:34.444830,45.099998474121094,31.399999618530273,12.60,0
2019-10-02 13:36:35.003236,45.400001525878906,31.600000381469727,12.60,0
2019-10-02 13:46:35.631056,45.400001525878906,31.899999618530273,12.62,0
2019-10-02 13:56:38.706176,43.0,32.599998474121094,12.62,0
2019-10-02 14:06:39.277892,43.0,32.599998474121094,12.62,0
2019-10-02 14:16:39.866722,42.29999923706055,32.900001525878906,12.62,0
2019-10-02 14:26:40.479191,40.900001525878906,33.099998474121094,12.62,0
2019-10-02 14:36:41.039628,40.599998474121094,33.400001525878906,12.60,0
2019-10-02 14:46:41.576855,39.099998474121094,33.900001525878906,12.57,0
2019-10-02 14:56:44.675927,35.400001525878906,34.5,12.62,0
2019-10-02 15:06:45.242856,35.400001525878906,34.5,12.62,0
2019-10-02 15:16:45.772753,34.5,34.79999923706055,12.62,0
2019-10-02 15:26:46.310132,34.5,35.0,12.60,0
2019-10-02 15:36:46.930429,34.0,35.20000076293945,12.62,0
2019-10-02 15:46:47.548680,33.599998474121094,35.400001525878906,12.62,0
2019-10-02 15:56:48.079885,33.400001525878906,35.599998474121094,12.60,0
2019-10-02 16:06:48.624106,29.5,35.70000076293945,12.62,0
2019-10-02 16:16:49.251734,28.799999237060547,35.79999923706055,12.62,0
2019-10-02 16:26:49.832974,28.799999237060547,35.79999923706055,12.60,0
2019-10-02 16:36:50.460690,29.100000381469727,35.79999923706055,12.62,0
2019-10-02 16:46:51.088385,29.399999618530273,35.79999923706055,12.62,0
2019-10-02 16:56:51.716150,30.200000762939453,35.70000076293945,12.62,0
2019-10-02 17:06:52.272643,29.700000762939453,35.400001525878906,12.62,0
2019-10-02 17:16:52.846274,29.700000762939453,35.20000076293945,12.62,0
2019-10-02 17:26:53.380938,30.5,34.900001525878906,12.60,0
2019-10-02 17:36:53.949794,31.399999618530273,34.599998474121094,12.62,0
2019-10-02 17:46:54.577625,31.899999618530273,34.29999923706055,12.60,0
2019-10-02 17:56:55.205332,32.5,34.0,12.62,0
2019-10-02 18:06:55.833077,33.0,33.79999923706055,12.60,0
2019-10-02 18:16:56.460731,33.79999923706055,33.400001525878906,12.62,0
2019-10-02 18:26:57.023153,34.29999923706055,33.20000076293945,12.60,0
2019-10-02 18:36:57.613059,34.5,32.79999923706055,12.62,0
2019-10-02 18:46:58.240803,35.0,32.599998474121094,12.62,0
2019-10-02 18:56:58.868487,35.29999923706055,32.29999923706055,12.60,0
2019-10-02 19:06:59.474476,35.599998474121094,32.0,12.62,0
2019-10-02 19:17:00.053210,36.20000076293945,31.799999237060547,12.62,0
2019-10-02 19:27:00.681082,36.599998474121094,31.5,12.62,0
2019-10-02 19:37:01.308915,37.20000076293945,31.299999237060547,12.60,0
2019-10-02 19:47:06.992915,36.900001525878906,30.799999237060547,12.62,0
2019-10-02 19:57:07.620673,36.900001525878906,30.799999237060547,12.62,0
2019-10-02 20:07:08.233792,37.099998474121094,30.600000381469727,12.62,0
2019-10-02 20:17:08.802761,37.5,30.399999618530273,12.62,0
2019-10-02 20:27:09.379503,37.900001525878906,30.200000762939453,12.60,0
2019-10-02 20:37:09.941469,37.400001525878906,29.899999618530273,12.60,0
2019-10-02 20:47:10.509134,37.5,29.799999237060547,12.62,0
2019-10-02 20:57:11.137043,37.400001525878906,29.5,12.62,0
2019-10-02 21:07:11.673272,37.400001525878906,29.299999237060547,12.62,0
2019-10-02 21:17:12.301030,37.29999923706055,29.200000762939453,12.62,0
2019-10-02 21:27:17.926170,38.20000076293945,28.799999237060547,12.60,0
2019-10-02 21:37:18.553816,38.20000076293945,28.799999237060547,12.60,0
2019-10-02 21:47:19.113116,38.5,28.700000762939453,12.60,0
2019-10-02 21:57:19.704503,38.79999923706055,28.5,12.62,0
2019-10-02 22:07:20.313108,38.900001525878906,28.299999237060547,12.62,0
2019-10-02 22:17:20.841835,39.20000076293945,28.200000762939453,12.62,0
2019-10-02 22:27:21.474485,39.29999923706055,28.0,12.62,0
2019-10-02 22:37:22.102274,39.29999923706055,27.899999618530273,12.60,0
2019-10-02 22:47:22.713049,39.400001525878906,27.799999237060547,12.60,0
2019-10-02 22:57:23.340646,39.5,27.600000381469727,12.62,0
2019-10-02 23:07:23.913073,39.599998474121094,27.5,12.62,0
2019-10-02 23:17:24.540685,39.70000076293945,27.399999618530273,12.65,0
2019-10-02 23:27:25.113157,39.70000076293945,27.200000762939453,12.60,0
2019-10-02 23:37:25.673299,39.79999923706055,27.100000381469727,12.62,0
2019-10-02 23:47:26.205135,39.79999923706055,27.0,12.62,0
2019-10-02 23:57:26.832903,40.0,26.899999618530273,12.60,0
2019-10-03 00:07:27.460612,40.099998474121094,26.799999237060547,12.60,0
2019-10-03 00:17:28.088231,40.29999923706055,26.799999237060547,12.60,0
2019-10-03 00:27:28.713212,40.29999923706055,26.600000381469727,12.60,0
2019-10-03 00:37:29.340824,40.599998474121094,26.5,12.60,0
2019-10-03 00:47:29.913080,40.900001525878906,26.399999618530273,12.62,0
2019-10-03 00:57:30.540655,41.0,26.399999618530273,12.60,0
2019-10-03 01:07:31.156866,41.099998474121094,26.200000762939453,12.60,0
2019-10-03 01:17:31.775835,41.5,26.100000381469727,12.62,0
2019-10-03 01:27:32.306509,41.29999923706055,26.0,12.62,0
2019-10-03 01:37:32.932271,41.20000076293945,25.899999618530273,12.62,0
2019-10-03 01:47:33.513139,41.400001525878906,25.799999237060547,12.62,0
2019-10-03 01:57:34.140788,41.29999923706055,25.700000762939453,12.62,0
2019-10-03 02:07:37.293637,41.20000076293945,25.5,12.62,0
2019-10-03 02:17:37.855573,41.20000076293945,25.5,12.62,0
2019-10-03 02:27:38.389021,41.20000076293945,25.399999618530273,12.62,0
2019-10-03 02:37:39.013356,41.0,25.200000762939453,12.62,0
2019-10-03 02:47:39.641230,40.900001525878906,25.200000762939453,12.60,0
2019-10-03 02:57:40.263383,41.0,25.100000381469727,12.62,0
2019-10-03 03:07:40.891198,40.79999923706055,25.0,12.60,0
2019-10-03 03:17:41.513295,41.0,24.799999237060547,12.62,0
2019-10-03 03:27:42.100556,41.0,24.700000762939453,12.62,0
2019-10-03 03:37:45.256552,40.400001525878906,24.5,12.62,0
2019-10-03 03:47:45.798518,40.400001525878906,24.5,12.62,0
2019-10-03 03:57:53.972948,40.599998474121094,24.200000762939453,12.62,0
2019-10-03 04:07:57.098043,40.400001525878906,24.200000762939453,12.60,0
2019-10-03 04:17:57.725816,40.400001525878906,24.200000762939453,12.60,0
2019-10-03 04:27:58.315758,40.5,24.100000381469727,12.62,0
2019-10-03 04:37:58.943461,40.599998474121094,24.0,12.62,0
2019-10-03 04:47:59.513339,40.900001525878906,23.899999618530273,12.62,0
2019-10-03 04:58:00.141204,40.79999923706055,23.799999237060547,12.62,0
2019-10-03 05:08:03.296868,41.5,23.600000381469727,12.62,0
2019-10-03 05:18:03.924751,41.5,23.600000381469727,12.62,0
2019-10-03 05:28:04.530674,41.599998474121094,23.5,12.62,0
2019-10-03 05:38:07.686781,42.0,23.299999237060547,12.60,0
2019-10-03 05:48:08.263216,42.0,23.299999237060547,12.60,0
2019-10-03 05:58:08.890980,42.099998474121094,23.200000762939453,12.57,0
2019-10-03 06:08:09.513183,42.400001525878906,23.100000381469727,12.60,0
2019-10-03 06:18:10.068089,42.70000076293945,23.100000381469727,12.60,0
2019-10-03 06:28:10.610076,42.900001525878906,22.899999618530273,12.62,0
2019-10-03 06:38:11.143736,43.20000076293945,22.799999237060547,12.62,0
2019-10-03 06:48:14.294918,43.5,22.600000381469727,12.62,0
2019-10-03 06:58:17.450961,43.5,22.600000381469727,12.62,0
2019-10-03 07:08:18.078807,43.5,22.600000381469727,12.62,0
2019-10-03 07:18:18.706672,43.79999923706055,22.600000381469727,12.62,0
2019-10-03 07:28:19.263358,44.29999923706055,22.5,12.62,0
2019-10-03 07:38:19.891225,44.70000076293945,22.5,12.62,0
2019-10-03 07:48:20.513212,44.900001525878906,22.5,12.62,0
2019-10-03 07:58:21.088984,45.099998474121094,22.5,12.62,0
2019-10-03 08:08:21.721827,45.0,22.799999237060547,12.62,0
2019-10-03 08:18:22.263452,44.5,23.299999237060547,12.60,0
2019-10-03 08:28:22.891254,43.599998474121094,24.0,12.62,0
2019-10-03 08:38:23.513233,42.5,24.600000381469727,12.62,0
2019-10-03 08:48:24.141189,41.29999923706055,25.200000762939453,12.60,0
2019-10-03 08:58:24.763068,40.20000076293945,25.700000762939453,12.60,0
2019-10-03 09:08:25.390759,39.0,26.100000381469727,12.62,0
